CODIGO,ESTACION,COORD_ESTE,COORD_NORTE,MUNICIPIO,ENTIDAD,ALTURA,CATEGORIA,CUENCA,PARAMETRO,VARIABLE ,SENSOR,FECHA,NIVEL_DE_MIRA_MAXIMA_DIARIA H_m,MAXIMA_ALTURA_MENSUAL _DEL_NIVEL_DE_MIRA_MAXIMO_DIARIO H_m,PROMEDIO_DE_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MAXIMO_DIARIO H_m ,MINIMA_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MAXIMO_DIARIO H_m ,MAXIMA_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_MAXIMO_MENSUAL H_m ,NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,MAXIMO_ABSOLUTO_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,DIA_MAXIMO_ABSOLUTO_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,MINIMO_ABSOLUTO_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,DIA_MINIMO_ABSOLUTO_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,MEDIA_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,MAXIMA_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_MAXIMO_ABSOLUTO_MENSUALH_m ,PROMEDIO_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_DE_LA_MEDIA_MENSUAL H_m,MINIMA_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_MINIMO_ABSOLUTO_MENSUAL H_m ,NIVEL_DE_MIRA_MINIMO_DIARIA H_m,MAXIMA_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MINIMO_DIARIO H_m ,PROMEDIO_DE_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MINIMO_DIARIO H_m ,MINIMA_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MINIMO_DIARIO H_m ,MAXIMA_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_MAXIMO_MENSUAL H_m 
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,10/03/2017,0.9,1.03,0.82,0.68,1.2,0.79,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.71,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,11/03/2017,0.89,1.03,0.82,0.68,1.2,0.77,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.71,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,12/03/2017,0.83,1.03,0.82,0.68,1.2,0.78,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.75,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,13/03/2017,0.92,1.03,0.82,0.68,1.2,0.78,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.72,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,14/03/2017,0.91,1.03,0.82,0.68,1.2,0.81,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.75,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,15/03/2017,0.82,1.03,0.82,0.68,1.2,0.76,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.73,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,16/03/2017,0.75,1.03,0.82,0.68,1.2,0.73,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.7,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,17/03/2017,0.75,1.03,0.82,0.68,1.2,0.72,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.7,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,18/03/2017,0.73,1.03,0.82,0.68,1.2,0.71,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.69,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,19/03/2017,0.73,1.03,0.82,0.68,1.2,0.71,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.69,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,20/03/2017,0.72,1.03,0.82,0.68,1.2,0.71,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.69,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,21/03/2017,0.72,1.03,0.82,0.68,1.2,0.7,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.68,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,22/03/2017,0.8,1.03,0.82,0.68,1.2,0.7,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.68,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,23/03/2017,0.92,1.03,0.82,0.68,1.2,0.73,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.68,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,24/03/2017,0.84,1.03,0.82,0.68,1.2,0.74,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.71,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,25/03/2017,0.89,1.03,0.82,0.68,1.2,0.74,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.7,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,26/03/2017,0.87,1.03,0.82,0.68,1.2,0.81,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.71,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,27/03/2017,0.79,1.03,0.82,0.68,1.2,0.76,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.72,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,28/03/2017,0.74,1.03,0.82,0.68,1.2,0.72,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.71,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,29/03/2017,0.81,1.03,0.82,0.68,1.2,0.74,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.7,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,30/03/2017,0.92,1.03,0.82,0.68,1.2,0.8,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.74,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,31/03/2017,0.87,1.03,0.82,0.68,1.2,0.81,1.03,6,0.64,2,0.74,1.2,0.73,0.56,0.76,0.76,0.7,0.64,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,1/04/2017,0.78,1.16,0.84,0.72,1.2,0.76,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.73,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,2/04/2017,0.76,1.16,0.84,0.72,1.2,0.74,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.72,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,3/04/2017,0.74,1.16,0.84,0.72,1.2,0.72,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.71,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,4/04/2017,0.73,1.16,0.84,0.72,1.2,0.71,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.7,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,5/04/2017,0.72,1.16,0.84,0.72,1.2,0.71,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.69,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,6/04/2017,0.72,1.16,0.84,0.72,1.2,0.7,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.69,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,7/04/2017,0.8,1.16,0.84,0.72,1.2,0.7,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.68,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,8/04/2017,0.75,1.16,0.84,0.72,1.2,0.71,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.69,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,9/04/2017,0.92,1.16,0.84,0.72,1.2,0.81,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.73,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,10/04/2017,0.76,1.16,0.84,0.72,1.2,0.73,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.7,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,11/04/2017,0.73,1.16,0.84,0.72,1.2,0.71,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.69,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,12/04/2017,0.75,1.16,0.84,0.72,1.2,0.71,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.69,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,13/04/2017,0.93,1.16,0.84,0.72,1.2,0.72,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.69,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,14/04/2017,1.16,1.16,0.84,0.72,1.2,0.89,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.78,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,15/04/2017,0.83,1.16,0.84,0.72,1.2,0.77,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.73,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,16/04/2017,0.78,1.16,0.84,0.72,1.2,0.74,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.73,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,17/04/2017,0.85,1.16,0.84,0.72,1.2,0.79,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.75,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,18/04/2017,1.07,1.16,0.84,0.72,1.2,0.83,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.75,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,19/04/2017,0.96,1.16,0.84,0.72,1.2,0.86,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.79,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,20/04/2017,0.94,1.16,0.84,0.72,1.2,0.82,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.77,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,21/04/2017,0.92,1.16,0.84,0.72,1.2,0.8,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.78,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,22/04/2017,0.8,1.16,0.84,0.72,1.2,0.78,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.76,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,23/04/2017,0.78,1.16,0.84,0.72,1.2,0.76,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.75,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,24/04/2017,0.78,1.16,0.84,0.72,1.2,0.76,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.74,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,25/04/2017,0.84,1.16,0.84,0.72,1.2,0.77,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.74,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,26/04/2017,0.93,1.16,0.84,0.72,1.2,0.82,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.76,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,27/04/2017,0.8,1.16,0.84,0.72,1.2,0.77,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.75,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,28/04/2017,0.78,1.16,0.84,0.72,1.2,0.75,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.73,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,29/04/2017,0.76,1.16,0.84,0.72,1.2,0.74,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.73,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,30/04/2017,1,1.16,0.84,0.72,1.2,0.8,1.16,14,0.68,7,0.76,1.2,0.73,0.56,0.73,0.79,0.73,0.68,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,1/05/2017,1.1,1.2,0.94,0.75,1.2,0.82,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.77,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,2/05/2017,1.09,1.2,0.94,0.75,1.2,0.89,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.77,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,3/05/2017,0.96,1.2,0.94,0.75,1.2,0.82,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.78,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,4/05/2017,0.92,1.2,0.94,0.75,1.2,0.83,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.79,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,5/05/2017,0.86,1.2,0.94,0.75,1.2,0.81,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.79,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,6/05/2017,1.12,1.2,0.94,0.75,1.2,0.96,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.79,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,7/05/2017,0.93,1.2,0.94,0.75,1.2,0.87,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.83,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,8/05/2017,0.99,1.2,0.94,0.75,1.2,0.89,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.85,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,9/05/2017,0.97,1.2,0.94,0.75,1.2,0.88,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.84,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,10/05/2017,0.9,1.2,0.94,0.75,1.2,0.86,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.84,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,11/05/2017,1.2,1.2,0.94,0.75,1.2,0.91,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.83,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,12/05/2017,1.2,1.2,0.94,0.75,1.2,0.99,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.84,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,13/05/2017,1.1,1.2,0.94,0.75,1.2,0.96,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.9,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,14/05/2017,1.02,1.2,0.94,0.75,1.2,0.93,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.89,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,15/05/2017,1.04,1.2,0.94,0.75,1.2,0.91,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.86,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,16/05/2017,1.07,1.2,0.94,0.75,1.2,0.98,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.9,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,17/05/2017,1.14,1.2,0.94,0.75,1.2,0.94,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.88,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,18/05/2017,0.92,1.2,0.94,0.75,1.2,0.88,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.85,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,19/05/2017,0.89,1.2,0.94,0.75,1.2,0.86,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.84,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,20/05/2017,0.88,1.2,0.94,0.75,1.2,0.84,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.82,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,21/05/2017,0.85,1.2,0.94,0.75,1.2,0.83,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.8,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,22/05/2017,0.88,1.2,0.94,0.75,1.2,0.84,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.81,0.9,0.81,0.73,0.75
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,23/05/2017,0.86,1.2,0.94,0.75,1.2,0.82,1.2,11,0.73,30,0.85,1.2,0.73,0.56,0.79,0.9,0.81,0.73,0.75
